datetime,open,high,low,close,volume,interest
2019-11-05 00:00:00,186.46,190.97,181.35,190.39,382495.247275,0
2019-11-06 00:00:00,190.4,194.54,187.71,190.68,474603.802187,0
2019-11-07 00:00:00,190.73,192.3,185.01,185.77,267158.256466,0
2019-11-08 00:00:00,185.74,188.25,181.38,183.4,301831.184684,0
2019-11-09 00:00:00,183.4,185.99,182.61,183.43,143790.378174,0
2019-11-10 00:00:00,183.43,189.11,182.94,186.8,143996.158486,0
2019-11-11 00:00:00,186.8,191.68,184.6,185.82,293593.115237,0
2019-11-12 00:00:00,185.83,187.62,182.5,184.8,172814.277285,0
2019-11-13 00:00:00,184.87,188.35,184.37,187.01,127882.656162,0
2019-11-14 00:00:00,187.02,189.73,183.69,184.56,197189.71396,0
2019-11-15 00:00:00,184.57,187.21,177.1,179.88,332015.602402,0
2019-11-16 00:00:00,179.87,182.95,177.86,182.67,132815.594649,0
2019-11-17 00:00:00,182.67,185.81,180.06,184.27,149296.783474,0
2019-11-18 00:00:00,184.27,186.15,180.62,181.03,133411.116206,0
2019-11-19 00:00:00,181.02,181.79,173.2,175.01,285606.619198,0
2019-11-20 00:00:00,174.96,177.42,172.68,175.96,176340.938428,0
2019-11-21 00:00:00,176,177.36,156.16,161.23,504390.806674,0
2019-11-22 00:00:00,161.24,162.74,138,147.97,1254483.031368,0
2019-11-23 00:00:00,147.93,154.65,146.11,152.07,535376.629009,0
2019-11-24 00:00:00,152.08,154.26,142.73,143.53,371756.009915,0
2019-11-25 00:00:00,143.53,150.19,131.43,149.57,1173095.827596,0
2019-11-26 00:00:00,149.65,151.49,143.58,145.73,387059.527244,0
2019-11-27 00:00:00,145.74,152,140.86,150.73,552364.38787,0
2019-11-28 00:00:00,150.74,155.45,148.4,154.01,442094.379727,0
2019-11-29 00:00:00,153.98,157.17,149.1,156.79,305311.78756,0
2019-11-30 00:00:00,156.8,157.44,150.5,151.53,237130.813824,0
2019-12-01 00:00:00,151.54,152.56,145.88,149.44,308776.790775,0
2019-12-02 00:00:00,149.44,152.02,146.76,148.42,226874.857759,0
2019-12-03 00:00:00,148.43,149.85,145.71,148.18,161134.682619,0
2019-12-04 00:00:00,148.17,152.5,143.19,149.11,383783.260249,0
2019-12-05 00:00:00,149.11,150.04,143.7,146.99,363185.216604,0
2019-12-06 00:00:00,147,148.59,145.79,147.17,200213.848224,0
2019-12-07 00:00:00,147.17,149.5,146.87,148.27,141490.59136,0
2019-12-08 00:00:00,148.27,151.5,146.12,150.61,151212.25105,0
2019-12-09 00:00:00,150.62,151.54,147.05,148.06,170470.690955,0
2019-12-10 00:00:00,148.06,148.36,145,145.15,164831.579484,0
2019-12-11 00:00:00,145.14,146.33,142,142.76,128774.32667,0
2019-12-12 00:00:00,142.76,145,139.2,143.85,227823.71967,0
2019-12-13 00:00:00,143.85,145.8,143,144.63,143801.127756,0
2019-12-14 00:00:00,144.62,145.18,141.14,141.74,117952.087737,0
2019-12-15 00:00:00,141.73,144.09,139.95,143.11,175846.162408,0
2019-12-16 00:00:00,143.11,143.23,140.39,140.9,106114.242965,0
2019-12-17 00:00:00,140.91,141.22,126.52,127.21,568067.294352,0
2019-12-18 00:00:00,127.21,128.67,115.98,127.31,677759.146263,0
2019-12-19 00:00:00,127.34,134.55,125.73,127.34,624422.369978,0
2019-12-20 00:00:00,127.34,129.41,126,127.42,215677.62836,0
2019-12-21 00:00:00,127.4,128.55,126.49,127.35,99480.442655,0
2019-12-22 00:00:00,127.35,131,126.74,129.56,172261.064153,0
2019-12-23 00:00:00,129.56,135.11,129.35,133.28,359167.183995,0
2019-12-24 00:00:00,133.25,134.39,126.08,127.9,278001.147215,0
2019-12-25 00:00:00,127.89,128.51,123.37,124.39,241221.34227,0
2019-12-26 00:00:00,124.38,126.65,123.42,126.17,166448.538628,0
2019-12-27 00:00:00,126.17,132.36,122.46,126.13,397351.566182,0
2019-12-28 00:00:00,126.1,128.58,124.62,127.43,208652.015707,0
2019-12-29 00:00:00,127.43,133.01,126.91,132,273270.670601,0
2019-12-30 00:00:00,132,138,130.3,130.61,444681.222403,0
2019-12-31 00:00:00,130.61,133.66,129,129.68,227837.000186,0
2020-01-01 00:00:00,129.68,132.36,128.18,132.06,238494.723816,0
2020-01-02 00:00:00,132.06,133,128.7,129.56,258007.076843,0
2020-01-03 00:00:00,129.55,133.91,126,132.5,445841.189766,0
2020-01-04 00:00:00,132.51,135.16,131.93,133.35,261120.553737,0
2020-01-05 00:00:00,133.28,138.05,132.82,137.24,230507.711529,0
2020-01-06 00:00:00,137.23,143.08,134.25,140.22,335739.19646,0
2020-01-07 00:00:00,140.22,145.34,139.11,139.57,287445.238044,0
2020-01-08 00:00:00,139.57,148,138.83,141.43,454737.392562,0
2020-01-09 00:00:00,141.44,141.91,137.12,138.17,323896.799964,0
2020-01-10 00:00:00,138.17,143,135.33,142.53,316584.135292,0
2020-01-11 00:00:00,142.52,145.36,140.66,143.44,356643.662377,0
2020-01-12 00:00:00,143.43,148.09,142,144.96,316320.099942,0
2020-01-13 00:00:00,144.96,147.03,142,142.76,206284.177531,0
2020-01-14 00:00:00,142.76,157.82,142.53,155.9,537873.09373,0
2020-01-15 00:00:00,155.9,171.91,153.06,162.42,1163699.629004,0
2020-01-16 00:00:00,162.41,167.39,158.56,162.5,487621.494193,0
2020-01-17 00:00:00,162.51,174.7,160.63,168.3,594789.795685,0
2020-01-18 00:00:00,168.3,179.74,165,175.49,681468.705759,0
2020-01-19 00:00:00,175.5,178.06,161.7,164.76,576454.770754,0
2020-01-20 00:00:00,164.72,167.59,161.36,166.88,273805.452035,0
2020-01-21 00:00:00,166.85,169.32,165.59,168.1,178401.353454,0
2020-01-22 00:00:00,168.1,171.82,160.8,167.45,290833.907284,0
2020-01-23 00:00:00,167.43,169,161.11,163.23,311092.613488,0
2020-01-24 00:00:00,163.25,163.49,155.57,162.63,376161.35233,0
2020-01-25 00:00:00,162.62,164.47,157.71,160.44,204157.305107,0
2020-01-26 00:00:00,160.44,164.17,159.38,163.32,170883.528729,0
2020-01-27 00:00:00,163.33,170.88,163.18,169.98,338280.296557,0
2020-01-28 00:00:00,169.99,174.54,169.08,172.22,362031.242363,0
2020-01-29 00:00:00,172.31,178.47,170.21,175.14,321485.025756,0
2020-01-30 00:00:00,175.11,177.69,170.91,177.67,286928.499812,0
2020-01-31 00:00:00,177.68,187.03,175,180,453265.067941,0
2020-02-01 00:00:00,180,184.26,177.58,181.49,246233.639688,0
2020-02-02 00:00:00,181.53,193.47,179.04,192.52,373422.858796,0
2020-02-03 00:00:00,192.52,195.24,187.25,187.52,337801.455478,0
2020-02-04 00:00:00,187.55,191.74,184.67,188.45,283268.500332,0
2020-02-05 00:00:00,188.46,199.22,186.9,198.75,299287.541152,0
2020-02-06 00:00:00,198.83,216.33,198.24,212.38,515472.131284,0
2020-02-07 00:00:00,212.51,224.76,210.89,221.58,440529.717223,0
2020-02-08 00:00:00,221.6,227.71,213.36,225.06,434202.455101,0
2020-02-09 00:00:00,225.13,230.64,221.84,226.86,287670.856064,0
2020-02-10 00:00:00,226.86,229.49,216.52,223.31,351419.336061,0
2020-02-11 00:00:00,223.36,230.5,218.09,228.79,275722.016324,0
2020-02-12 00:00:00,228.79,258.08,227.62,254.29,464372.996071,0
2020-02-13 00:00:00,254.29,277.79,253.41,270.55,940197.250884,0
2020-02-14 00:00:00,270.6,275,260.39,273.1,453148.469667,0
2020-02-15 00:00:00,272.95,288.32,268.1,273.91,442012.320221,0
2020-02-16 00:00:00,274.01,279.49,256.13,258.89,640775.721649,0
2020-02-17 00:00:00,258.89,263.19,237.36,256.54,972293.297422,0
2020-02-18 00:00:00,256.57,275.15,254.5,273.68,633148.839876,0
2020-02-19 00:00:00,273.69,285.9,272.92,279.51,643983.117006,0
2020-02-20 00:00:00,279.51,285.8,246.82,254.9,962039.597423,0
2020-02-21 00:00:00,254.96,266.29,245,265.06,587047.653171,0
2020-02-22 00:00:00,265.1,268.18,256.12,261.01,338960.64412,0
2020-02-23 00:00:00,261.01,274.93,258.52,270.02,286900.107128,0
2020-02-24 00:00:00,270.04,277.16,263.73,267.58,364225.033887,0
2020-02-25 00:00:00,267.57,270.61,250,252.19,510678.652503,0
2020-02-26 00:00:00,252.19,255,225.77,226.4,819354.762415,0
2020-02-27 00:00:00,226.36,233.14,210,231.02,1056851.679492,0
2020-02-28 00:00:00,231.02,238.31,214,227.32,962761.710553,0
2020-02-29 00:00:00,227.33,232.98,219.96,223.84,625191.38508,0
2020-03-01 00:00:00,223.83,227.96,216.14,220.36,564880.800846,0
2020-03-02 00:00:00,220.37,229.81,212.42,228.38,728207.05085,0
2020-03-03 00:00:00,228.39,234.37,222.25,224.5,608525.801651,0
2020-03-04 00:00:00,224.49,228.85,220,221.74,544972.729632,0
2020-03-05 00:00:00,221.73,234,220.21,231.42,449203.066006,0
2020-03-06 00:00:00,231.41,241.47,226.43,234.57,604234.983698,0
2020-03-07 00:00:00,234.57,247.12,234.57,246.74,391597.492383,0
2020-03-08 00:00:00,246.75,251.84,211.03,216.7,773689.180917,0
2020-03-09 00:00:00,216.7,217.87,190,194.53,1288339.612226,0
2020-03-10 00:00:00,194.52,206,191.27,196.67,726760.383812,0
2020-03-11 00:00:00,196.72,203.96,190.35,191.94,592986.836727,0
2020-03-12 00:00:00,191.9,195.62,120,141.11,2482258.942841,0
2020-03-13 00:00:00,141.17,145.17,87.08,123.72,3403353.271122,0
2020-03-14 00:00:00,123.66,135,114.89,126.62,1200624.324802,0
2020-03-15 00:00:00,126.61,130.47,120.84,123.98,638972.467943,0
2020-03-16 00:00:00,124.04,133.24,101.2,114.68,1540761.935319,0
2020-03-17 00:00:00,114.67,121,107.02,117.45,1089789.851476,0
2020-03-18 00:00:00,117.47,119.67,110,115.77,623353.279863,0
2020-03-19 00:00:00,115.79,129.12,112.79,128.05,755469.255795,0
2020-03-20 00:00:00,128.05,152.54,126.17,142.72,1223768.934862,0
2020-03-21 00:00:00,142.72,144.8,117,132.93,943502.473301,0
2020-03-22 00:00:00,132.92,137.41,124.62,127.96,607547.069309,0
2020-03-23 00:00:00,127.94,137.53,119.65,129.39,840165.902509,0
2020-03-24 00:00:00,129.44,145,129.07,135.99,863778.296903,0
2020-03-25 00:00:00,136,142.32,132.5,135.46,702522.680864,0
2020-03-26 00:00:00,135.48,138.58,132.99,134.58,399021.771876,0
2020-03-27 00:00:00,134.59,141.29,133.6,136.05,354476.200756,0
2020-03-28 00:00:00,136.04,137.53,124.88,128.07,403878.090309,0
2020-03-29 00:00:00,128.05,132.93,125.18,129.01,214464.103087,0
2020-03-30 00:00:00,129.02,134.89,123.88,132.17,351503.478367,0
2020-03-31 00:00:00,132.18,135.15,130.37,132.72,289993.446938,0
2020-04-01 00:00:00,132.76,135.02,130.39,131.07,220542.86793,0
2020-04-02 00:00:00,131.04,139.88,128.65,139.31,421075.309657,0
2020-04-03 00:00:00,139.33,150,138,141.38,765190.578355,0
2020-04-04 00:00:00,141.37,144.08,137.8,142.35,253888.676083,0
2020-04-05 00:00:00,142.33,146.32,140.98,143.65,233110.325653,0
2020-04-06 00:00:00,143.63,161.45,140.68,161.37,682226.571834,0
2020-04-07 00:00:00,161.38,176.19,160.17,169.08,806619.020885,0
2020-04-08 00:00:00,169.09,174.44,162.23,169.13,607348.863609,0
2020-04-09 00:00:00,169.11,173.6,165.15,170,405361.74946,0
2020-04-10 00:00:00,170.01,170.9,152.17,153.05,724736.859303,0
2020-04-11 00:00:00,153.04,161.23,152.1,157.35,352034.366049,0
2020-04-12 00:00:00,157.34,161.99,153.93,161.9,406249.87513,0
2020-04-13 00:00:00,161.93,164.81,149.63,154.05,851979.622871,0
2020-04-14 00:00:00,154.02,161.23,152.93,159.77,496606.57008,0
2020-04-15 00:00:00,159.84,161.85,155.13,155.77,460693.280834,0
2020-04-16 00:00:00,155.82,174.8,148.19,172.51,1196924.237206,0
2020-04-17 00:00:00,172.52,174.8,168.3,169.83,592266.277806,0
2020-04-18 00:00:00,169.82,184.77,169.15,184.51,628562.381693,0
2020-04-19 00:00:00,184.51,189.43,176.1,178.78,692604.04842,0
2020-04-20 00:00:00,178.77,186.43,172.94,179.36,662431.22779,0
2020-04-21 00:00:00,179.37,180.1,165,170.27,775404.610457,0
2020-04-22 00:00:00,170.3,183,169.82,182.68,620091.128301,0
2020-04-23 00:00:00,182.67,194,178.12,189.28,844943.181048,0
2020-04-24 00:00:00,189.28,190.8,183,187.51,544704.949998,0
2020-04-25 00:00:00,187.5,198.3,185.76,193.39,551217.829833,0
2020-04-26 00:00:00,193.39,200,191.5,193.92,471132.568888,0
2020-04-27 00:00:00,193.92,199.13,189.47,192.76,591943.46622,0
2020-04-28 00:00:00,192.73,197.51,191.17,195.51,406334.311782,0
2020-04-29 00:00:00,195.55,210.97,195,209.79,699681.900682,0
2020-04-30 00:00:00,209.78,227.23,201.4,208.07,1338859.721718,0
2020-05-01 00:00:00,208.06,217.11,202.02,209.8,805900.013623,0
2020-05-02 00:00:00,209.84,214.09,208.2,212.96,443372.104593,0
2020-05-03 00:00:00,212.92,219.2,204.7,208.16,645215.492763,0
2020-05-04 00:00:00,208.14,211.42,194.89,206.02,645970.123276,0
2020-05-05 00:00:00,206.03,211.72,201.16,203.7,523898.9294,0
2020-05-06 00:00:00,203.69,210.76,202.1,208.23,453644.684571,0
2020-05-07 00:00:00,208.25,208.94,196.72,206.01,660176.90221,0
2020-05-08 00:00:00,206.01,216.56,204.34,211.37,780187.056725,0
2020-05-09 00:00:00,211.37,215,208.35,212.97,505405.753507,0
2020-05-10 00:00:00,212.95,214.23,180.3,188.31,926373.734896,0
2020-05-11 00:00:00,188.33,193.44,180.38,188.24,776061.40239,0
2020-05-12 00:00:00,188.28,192.27,176,190.87,574413.590841,0
2020-05-13 00:00:00,190.88,198.5,186.77,198.2,348387.656711,0
2020-05-14 00:00:00,198.19,206.01,195.41,202.49,561770.642579,0
2020-05-15 00:00:00,202.47,205.22,196.25,197.9,502852.060889,0
2020-05-16 00:00:00,197.9,203.38,191.5,200.71,469410.04531,0
2020-05-17 00:00:00,200.73,209.87,197.79,208.79,416030.547432,0
2020-05-18 00:00:00,208.79,217.1,206.13,211.29,534655.648181,0
2020-05-19 00:00:00,211.29,215.97,209.01,212.39,365868.190024,0
2020-05-20 00:00:00,212.39,215.67,206.1,208,360088.668406,0
2020-05-21 00:00:00,208.02,211.67,196.54,199.22,459245.687755,0
2020-05-22 00:00:00,199.21,205.5,191.6,205.2,440700.688417,0
2020-05-23 00:00:00,205.22,211.2,204.5,207.73,272112.746801,0
2020-05-24 00:00:00,207.73,210.58,203.63,205.49,243527.899013,0
2020-05-25 00:00:00,205.48,207.82,198,202.69,355547.93726,0
2020-05-26 00:00:00,202.71,205.69,197.03,197.69,249585.346879,0
2020-05-27 00:00:00,197.67,207.73,196.7,206.05,323321.753363,0
2020-05-28 00:00:00,206.05,214.64,204.66,214.28,294704.979209,0
2020-05-29 00:00:00,214.31,224.88,213.54,219.48,586574.48567,0
2020-05-30 00:00:00,219.49,238.89,218.79,235.65,530979.663211,0
2020-05-31 00:00:00,235.6,247.25,231.82,233.61,522265.502313,0
2020-06-01 00:00:00,233.63,242.62,229.72,238.16,524403.485101,0
2020-06-02 00:00:00,238.19,253.84,224.3,233.58,910992.1192,0
2020-06-03 00:00:00,233.55,240.65,232.17,239.29,365502.495314,0
2020-06-04 00:00:00,239.29,246.64,236.2,245.05,473638.357139,0
2020-06-05 00:00:00,245.06,247.93,239,241.8,710128.152793,0
2020-06-06 00:00:00,241.77,244.79,238,242.32,341565.523275,0
2020-06-07 00:00:00,242.32,244.17,235,237.36,501671.426119,0
2020-06-08 00:00:00,237.35,245.4,235.22,243,402435.146963,0
2020-06-09 00:00:00,243,249.9,238,243.35,371246.171762,0
2020-06-10 00:00:00,243.34,245.15,240.59,243.48,268434.001472,0
2020-06-11 00:00:00,243.48,251.69,237.74,238.89,912393.6483,0
2020-06-12 00:00:00,238.89,239.86,226,236.28,753867.880627,0
2020-06-13 00:00:00,236.29,238.53,234.04,237.09,248547.411151,0
2020-06-14 00:00:00,237.06,238.7,232.82,235.39,200265.059336,0
2020-06-15 00:00:00,235.39,235.61,218.3,226.33,439376.836202,0
2020-06-16 00:00:00,226.4,235.96,225.68,233,356950.515534,0
2020-06-17 00:00:00,232.99,237.31,231,231.57,242886.752935,0
2020-06-18 00:00:00,231.57,234.74,227.7,231.21,217262.203105,0
2020-06-19 00:00:00,231.25,232.69,226.66,230.83,252636.239802,0
2020-06-20 00:00:00,230.83,231.11,225.1,226.66,209838.182246,0
2020-06-21 00:00:00,226.63,231.5,226.16,230.63,142865.646653,0
2020-06-22 00:00:00,230.63,242,227.21,241.47,307161.973751,0
2020-06-23 00:00:00,241.48,246.83,240.8,244.38,386679.786972,0
2020-06-24 00:00:00,244.38,249.3,231.01,232.09,515840.02488,0
2020-06-25 00:00:00,232.07,235.73,227.35,233.71,357411.362039,0
2020-06-26 00:00:00,233.72,234.86,227.56,230.07,276219.483908,0
2020-06-27 00:00:00,230.07,231.58,226.29,227.5,183789.090756,0
2020-06-28 00:00:00,227.5,228.02,215.22,226.14,352128.280964,0
2020-06-29 00:00:00,226.14,227.93,221.24,223.97,224474.480479,0
2020-06-30 00:00:00,223.95,229.97,222.88,226.32,249426.406535,0
2020-07-01 00:00:00,226.34,229.44,224.15,229.42,186437.595132,0
2020-07-02 00:00:00,229.42,232.7,225,225.14,336950.916828,0
2020-07-03 00:00:00,225.14,228.4,222.82,226.92,274318.715744,0
2020-07-04 00:00:00,226.93,227.4,224.18,225.9,150397.317142,0
2020-07-05 00:00:00,225.88,230.74,223.02,224.99,210192.329177,0
2020-07-06 00:00:00,224.99,238.9,223.36,238.8,358809.902261,0
2020-07-07 00:00:00,238.8,243.81,234.57,238.86,422852.521155,0
2020-07-08 00:00:00,238.87,247.72,236.5,245.75,364744.51707,0
2020-07-09 00:00:00,245.76,248.79,237.95,239.92,339002.40363,0
2020-07-10 00:00:00,239.91,242.18,235.8,240.57,227442.153939,0
2020-07-11 00:00:00,240.57,241.69,237.55,239.56,119157.731953,0
2020-07-12 00:00:00,239.56,244,236,237.68,208595.48858,0
2020-07-13 00:00:00,237.68,245.33,236.92,242.73,244828.167095,0
2020-07-14 00:00:00,242.75,243.7,236.65,240.21,232660.240023,0
2020-07-15 00:00:00,240.22,242.13,238.04,238.14,166183.283652,0
2020-07-16 00:00:00,238.13,239.48,230,233.17,319457.686427,0
2020-07-17 00:00:00,233.17,234.8,231.74,233.16,161825.959056,0
2020-07-18 00:00:00,233.16,235.57,232.34,235,102057.322244,0
2020-07-19 00:00:00,234.99,236.9,233.26,233.68,108490.756798,0
2020-07-20 00:00:00,233.68,239.82,233.54,237.88,172070.076139,0
2020-07-21 00:00:00,237.89,245.1,233.99,243.45,252884.730845,0
2020-07-22 00:00:00,243.57,246.64,241.63,244.51,168187.709489,0
2020-07-23 00:00:00,244.51,269.8,243.44,268.32,662941.323232,0
2020-07-24 00:00:00,268.25,280,267.49,278.18,633693.978804,0
2020-07-25 00:00:00,278.18,288,274.78,286.16,516745.329535,0
2020-07-26 00:00:00,286.12,319.93,283.48,310.76,979327.368664,0
2020-07-27 00:00:00,310.79,329.25,303.96,313.19,937658.92323,0
2020-07-28 00:00:00,313.21,333,306,321.73,963766.979179,0
2020-07-29 00:00:00,321.77,325.12,312.35,321.56,561378.173202,0
2020-07-30 00:00:00,321.52,323.52,314.04,319.12,354860.257335,0
2020-07-31 00:00:00,319.14,347.75,317.91,344.41,705778.970127,0
2020-08-01 00:00:00,344.43,360.47,340.28,357.81,525907.914642,0
2020-08-02 00:00:00,357.8,415.8,327.8,368.14,1459267.833616,0
2020-08-03 00:00:00,368.12,397.84,366.5,393.74,722289.309217,0
2020-08-04 00:00:00,393.74,403,380.01,390.26,664081.334767,0
2020-08-05 00:00:00,390.26,401.19,384,395.19,393168.842162,0
2020-08-06 00:00:00,395.19,406.92,390,399.2,413068.260399,0
2020-08-07 00:00:00,399.21,399.98,377.67,385.46,452813.87343,0
2020-08-08 00:00:00,385.45,393.3,362.88,390.4,494508.426419,0
2020-08-09 00:00:00,390.5,400,383.13,386.67,349526.484146,0
2020-08-10 00:00:00,386.69,399,384.5,396.78,367356.542644,0
2020-08-11 00:00:00,396.74,398.21,377.57,382.3,381492.304098,0
2020-08-12 00:00:00,382.28,386.93,365.92,385.01,475089.901177,0
2020-08-13 00:00:00,385.09,397.68,380.01,392.63,379236.804656,0
2020-08-14 00:00:00,392.64,437.28,387.71,436.52,510790.259723,0
2020-08-15 00:00:00,436.46,444.54,426.86,435.66,364023.254799,0
2020-08-16 00:00:00,435.71,439.17,412.5,430.36,293981.619519,0
2020-08-17 00:00:00,430.39,440.77,420.46,440.71,354946.21641,0
2020-08-18 00:00:00,440.71,446.25,414,420,396133.611335,0
2020-08-19 00:00:00,420.01,429.17,401.82,409.62,343951.042146,0
2020-08-20 00:00:00,409.63,415.9,393.46,415.22,321271.621276,0
2020-08-21 00:00:00,415.21,418.9,399.59,404.27,247399.492345,0
2020-08-22 00:00:00,404.21,406.65,380,390.16,307795.010746,0
2020-08-23 00:00:00,390.19,396.99,383.17,392.68,183540.399604,0
2020-08-24 00:00:00,392.58,408.5,387.53,403.01,203082.067948,0
2020-08-25 00:00:00,403.04,410.3,380.29,385.56,307070.226633,0
2020-08-26 00:00:00,385.55,390.25,370,389.97,401644.279359,0
2020-08-27 00:00:00,389.98,397,380.54,383.73,267517.569144,0
2020-08-28 00:00:00,383.74,396.96,371.5,396.23,281368.124617,0
2020-08-29 00:00:00,396.23,403.99,390.81,402.46,194936.581943,0
2020-08-30 00:00:00,402.48,418.56,398.25,416.88,215994.308148,0
2020-08-31 00:00:00,416.85,439,415.14,434.16,422165.422058,0
2020-09-01 00:00:00,434.21,486,429.31,482.13,558821.965075,0
2020-09-02 00:00:00,482.12,488.73,415.39,432.53,799312.092905,0
2020-09-03 00:00:00,432.47,450.78,391.35,403.47,820385.986229,0
2020-09-04 00:00:00,403.54,407.72,356,384.14,875390.960586,0
2020-09-05 00:00:00,384.2,394.68,335,357.22,897005.86494,0
2020-09-06 00:00:00,357.26,359.49,307.35,344.35,1180613.313855,0
2020-09-07 00:00:00,344.35,359.97,323.28,346.22,567917.583165,0
2020-09-08 00:00:00,346.11,356.59,331.19,341.34,373218.925693,0
2020-09-09 00:00:00,341.42,354.79,325.36,352.51,334594.237288,0
2020-09-10 00:00:00,352.51,377.36,348.6,370.87,390337.031342,0
2020-09-11 00:00:00,370.85,373,355.78,369.89,269984.875693,0
2020-09-12 00:00:00,369.88,375.21,364.7,373.18,199248.367204,0
2020-09-13 00:00:00,373.21,390.17,359.76,360.71,366561.648649,0
2020-09-14 00:00:00,360.82,383.98,353.55,383,341926.625377,0
2020-09-15 00:00:00,383.02,384.37,362.9,365.94,399003.831551,0
2020-09-16 00:00:00,365.95,371,355.13,370.47,333036.517695,0
2020-09-17 00:00:00,370.48,385,363.35,380.32,427239.583217,0
2020-09-18 00:00:00,380.32,394,379,382.06,314629.030312,0
2020-09-19 00:00:00,382.06,388.61,375.71,384.73,211791.877138,0
2020-09-20 00:00:00,384.66,386.66,370.67,370.77,177094.947521,0
2020-09-21 00:00:00,370.72,376.9,331.07,340.21,498850.512216,0
2020-09-22 00:00:00,340.16,349.46,335.56,341.27,325437.67997,0
2020-09-23 00:00:00,341.24,346.88,333.1,338.54,244694.571218,0
2020-09-24 00:00:00,338.56,345,313.28,344.5,430349.302365,0
2020-09-25 00:00:00,344.41,353.15,337.46,347.17,352001.941647,0
2020-09-26 00:00:00,347.18,357.83,345.06,352.4,228990.299083,0
2020-09-27 00:00:00,352.4,362.19,347.21,355.46,234846.699473,0
2020-09-28 00:00:00,355.57,367,351.52,364.91,242781.890676,0
2020-09-29 00:00:00,364.91,368.09,350.51,355.21,209100.494318,0
2020-09-30 00:00:00,355.23,361.3,351.28,357.34,157209.428255,0
2020-10-01 00:00:00,357.35,369.9,354.62,361.2,191512.204466,0
2020-10-02 00:00:00,361.1,361.1,334.22,343.2,363884.863102,0
