datetime,open,high,low,close,volume,interest
2021-06-20 00:00:00,0.294422,0.294913,0.25521,0.270699,329387891.489998,0
2021-06-21 00:00:00,0.270673,0.289808,0.21211,0.22366,1312348770.538659,0
2021-06-22 00:00:00,0.223687,0.225986,0.163073,0.193168,3445800830.410672,0
2021-06-23 00:00:00,0.193255,0.248798,0.180124,0.22757,1944883862.279289,0
2021-06-24 00:00:00,0.227553,0.246156,0.215341,0.239443,1238514434.271949,0
2021-06-25 00:00:00,0.239444,0.289664,0.236836,0.252229,1563992971.85816,0
2021-06-26 00:00:00,0.252185,0.255708,0.228888,0.240622,1422128547.542494,0
2021-06-27 00:00:00,0.240539,0.253421,0.234223,0.247623,629319720.321113,0
2021-06-28 00:00:00,0.247593,0.26736,0.241011,0.260841,694509486.739967,0
2021-06-29 00:00:00,0.260856,0.2757,0.2525,0.266,646483789.630721,0
2021-06-30 00:00:00,0.266028,0.269444,0.23922,0.240568,605585901.012443,0
2021-07-01 00:00:00,0.240602,0.262,0.237645,0.247436,850928379.818781,0
2021-07-02 00:00:00,0.247448,0.249227,0.238441,0.244993,427431985.990016,0
2021-07-03 00:00:00,0.244997,0.250296,0.240869,0.247654,219071872.833543,0
2021-07-04 00:00:00,0.247627,0.253,0.243159,0.248852,194446729.863018,0
2021-07-05 00:00:00,0.248852,0.25084,0.225491,0.231387,313764786.92371,0
2021-07-06 00:00:00,0.231382,0.242135,0.226901,0.232941,359650059.770972,0
2021-07-07 00:00:00,0.232942,0.238584,0.229391,0.230425,279759796.184921,0
2021-07-08 00:00:00,0.230383,0.2322,0.206396,0.214508,689163435.215565,0
2021-07-09 00:00:00,0.214545,0.2298,0.195106,0.220708,966046106.145181,0
2021-07-10 00:00:00,0.220707,0.228,0.213733,0.216121,478327517.922042,0
2021-07-11 00:00:00,0.216098,0.218235,0.209669,0.215886,279853080.630726,0
2021-07-12 00:00:00,0.215911,0.21922,0.207651,0.208452,200354282.131975,0
2021-07-13 00:00:00,0.208452,0.213072,0.198323,0.203289,392961031.34044,0
2021-07-14 00:00:00,0.203293,0.204584,0.187377,0.199817,562078858.71965,0
2021-07-15 00:00:00,0.199788,0.201569,0.187188,0.188227,337245040.068686,0
2021-07-16 00:00:00,0.188235,0.188738,0.1746,0.181939,516233155.342941,0
2021-07-17 00:00:00,0.18198,0.182336,0.168888,0.173103,498665560.076022,0
2021-07-18 00:00:00,0.173081,0.205555,0.172038,0.183124,1124305534.634025,0
2021-07-19 00:00:00,0.183171,0.186682,0.170356,0.17316,476326190.67849,0
2021-07-20 00:00:00,0.173148,0.176293,0.159678,0.168408,644100396.162513,0
2021-07-21 00:00:00,0.168388,0.202171,0.167371,0.201454,1024977291.042971,0
2021-07-22 00:00:00,0.201546,0.214372,0.184454,0.193948,1527381033.463517,0
2021-07-23 00:00:00,0.193948,0.199726,0.187869,0.188685,384613091.614909,0
2021-07-24 00:00:00,0.188685,0.199061,0.18292,0.195121,505414237.282347,0
2021-07-25 00:00:00,0.195056,0.204404,0.191081,0.194623,628037479.346998,0
2021-07-26 00:00:00,0.194618,0.232964,0.192401,0.2193,1398635946.651914,0
2021-07-27 00:00:00,0.219244,0.228157,0.1951,0.202901,1240859775.919442,0
2021-07-28 00:00:00,0.202911,0.213936,0.197243,0.206357,888484694.687906,0
2021-07-29 00:00:00,0.20638,0.208504,0.201592,0.203987,426771772.777725,0
2021-07-30 00:00:00,0.204077,0.210707,0.19586,0.200914,399866710.39257,0
2021-07-31 00:00:00,0.200903,0.214468,0.19967,0.207212,492507274.18461,0
2021-08-01 00:00:00,0.207213,0.2178,0.206107,0.210333,515015161.790847,0
2021-08-02 00:00:00,0.21036,0.212494,0.200696,0.204921,528591105.526552,0
2021-08-03 00:00:00,0.20492,0.206301,0.193458,0.196382,385131277.968163,0
2021-08-04 00:00:00,0.196418,0.201085,0.19339,0.200178,387012193.119865,0
2021-08-05 00:00:00,0.200184,0.203197,0.1943,0.198333,347275636.273391,0
2021-08-06 00:00:00,0.198261,0.205321,0.198221,0.204518,326261158.80839,0
2021-08-07 00:00:00,0.204594,0.246296,0.203615,0.237813,1390858476.949295,0
2021-08-08 00:00:00,0.237851,0.283604,0.23015,0.249457,2530384240.112158,0
2021-08-09 00:00:00,0.249396,0.262997,0.2305,0.255835,1577138846.357119,0
2021-08-10 00:00:00,0.255782,0.266439,0.245291,0.251223,1118246415.37905,0
2021-08-11 00:00:00,0.251299,0.281524,0.245125,0.27603,1205612179.046392,0
2021-08-12 00:00:00,0.276087,0.2948,0.254003,0.260252,1673149300.558661,0
2021-08-13 00:00:00,0.260281,0.282919,0.251604,0.272748,1219661049.285134,0
2021-08-14 00:00:00,0.272747,0.298601,0.271512,0.290476,1184617957.655191,0
2021-08-15 00:00:00,0.290468,0.312322,0.281283,0.306942,1366237491.299747,0
2021-08-16 00:00:00,0.306972,0.3528,0.299263,0.33504,1969576352.331461,0
2021-08-17 00:00:00,0.335065,0.340925,0.305674,0.317583,1699108591.813679,0
2021-08-18 00:00:00,0.317499,0.324276,0.277092,0.318557,1791082600.562144,0
2021-08-19 00:00:00,0.318617,0.325493,0.293489,0.307303,1471747340.168807,0
2021-08-20 00:00:00,0.307304,0.333806,0.299703,0.330367,902205694.013439,0
2021-08-21 00:00:00,0.330387,0.331702,0.314068,0.32212,570356174.290165,0
2021-08-22 00:00:00,0.322159,0.3262,0.305438,0.311226,466563216.877652,0
2021-08-23 00:00:00,0.311251,0.328001,0.304937,0.31746,526617358.22793,0
2021-08-24 00:00:00,0.317377,0.321805,0.292003,0.293374,445339733.302638,0
2021-08-25 00:00:00,0.293326,0.300051,0.2753,0.2926,818590823.654123,0
2021-08-26 00:00:00,0.292669,0.296252,0.268561,0.270186,829409722.23972,0
2021-08-27 00:00:00,0.270196,0.287924,0.259683,0.284756,636275851.827657,0
2021-08-28 00:00:00,0.284783,0.299435,0.281889,0.285725,401280910.69276,0
2021-08-29 00:00:00,0.285775,0.291732,0.276443,0.279118,304794521.672701,0
2021-08-30 00:00:00,0.279115,0.290327,0.271247,0.276685,387079777.770925,0
2021-08-31 00:00:00,0.276722,0.281676,0.269735,0.278387,329986994.226315,0
2021-09-01 00:00:00,0.278415,0.285867,0.272833,0.281004,345282122.999351,0
2021-09-02 00:00:00,0.280943,0.30936,0.280126,0.295611,677200608.863288,0
2021-09-03 00:00:00,0.295611,0.304788,0.28684,0.300971,446303560.35024,0
2021-09-04 00:00:00,0.30097,0.308742,0.291517,0.3041,395357717.113789,0
2021-09-05 00:00:00,0.304083,0.3081,0.295401,0.303197,436035835.67796,0
2021-09-06 00:00:00,0.303217,0.32,0.299686,0.30733,616980317.506166,0
2021-09-07 00:00:00,0.307345,0.31177,0.2066,0.25163,1203889916.047834,0
2021-09-08 00:00:00,0.251601,0.273195,0.233327,0.252651,1101168636.197418,0
2021-09-09 00:00:00,0.252663,0.263351,0.248433,0.256207,553349147.920544,0
2021-09-10 00:00:00,0.256245,0.261917,0.236201,0.243576,426261368.362679,0
2021-09-11 00:00:00,0.243533,0.247919,0.234595,0.244808,288947523.539265,0
2021-09-12 00:00:00,0.244832,0.24804,0.238736,0.245443,208795341.583187,0
2021-09-13 00:00:00,0.245438,0.255111,0.228167,0.233083,620399251.914532,0
2021-09-14 00:00:00,0.233144,0.241243,0.2324,0.240825,207287432.973691,0
2021-09-15 00:00:00,0.240817,0.246682,0.236955,0.245717,211843255.461416,0
2021-09-16 00:00:00,0.245664,0.24823,0.235633,0.240998,220407655.952891,0
2021-09-17 00:00:00,0.240974,0.259973,0.232849,0.243045,564456544.959839,0
2021-09-18 00:00:00,0.242992,0.247453,0.23762,0.24264,263836008.453266,0
2021-09-19 00:00:00,0.242721,0.243296,0.233239,0.237639,164595969.729292,0
2021-09-20 00:00:00,0.237609,0.238904,0.198815,0.213951,825401676.364664,0
2021-09-21 00:00:00,0.213878,0.218516,0.19888,0.213217,603360764.012511,0
2021-09-22 00:00:00,0.213164,0.215554,0.19755,0.215101,733584726.626914,0
2021-09-23 00:00:00,0.215126,0.230386,0.214212,0.220182,523223725.788113,0
2021-09-24 00:00:00,0.220137,0.229,0.196606,0.206637,729400738.401579,0
2021-09-25 00:00:00,0.20664,0.213099,0.204309,0.207123,332571234.782875,0
2021-09-26 00:00:00,0.207068,0.212588,0.193979,0.2075,415568653.717531,0
2021-09-27 00:00:00,0.207506,0.209355,0.201381,0.203957,267545852.554889,0
2021-09-28 00:00:00,0.20402,0.20407,0.197468,0.197864,268778377.008323,0
2021-09-29 00:00:00,0.197878,0.204251,0.194503,0.19976,274030176.381307,0
2021-09-30 00:00:00,0.199772,0.2047,0.194951,0.200909,267663678.484328,0
2021-10-01 00:00:00,0.20096,0.217368,0.199878,0.215088,353264907.789222,0
2021-10-02 00:00:00,0.215088,0.225337,0.214072,0.222046,369772487.408966,0
2021-10-03 00:00:00,0.221974,0.225,0.215479,0.219907,281842549.75767,0
2021-10-04 00:00:00,0.219965,0.236472,0.212285,0.222363,732445771.071909,0
2021-10-05 00:00:00,0.222363,0.26789,0.222151,0.259758,1630040359.517175,0
2021-10-06 00:00:00,0.259735,0.27167,0.242344,0.256564,1625537340.165264,0
2021-10-07 00:00:00,0.256549,0.25863,0.23561,0.243859,992483561.175513,0
2021-10-08 00:00:00,0.243957,0.255,0.240653,0.245382,627571120.006846,0
2021-10-09 00:00:00,0.245413,0.252654,0.24088,0.248745,477048212.847382,0
2021-10-10 00:00:00,0.248746,0.25089,0.24145,0.243832,277555016.324084,0
2021-10-11 00:00:00,0.243743,0.244177,0.225553,0.233834,408039088.261522,0
2021-10-12 00:00:00,0.233827,0.234162,0.2157,0.223773,430362744.389654,0
2021-10-13 00:00:00,0.223768,0.231342,0.219605,0.225369,427215694.5564,0
2021-10-14 00:00:00,0.225368,0.240259,0.225111,0.234333,391589237.840322,0
2021-10-15 00:00:00,0.234373,0.236398,0.223985,0.230292,454451371.690502,0
2021-10-16 00:00:00,0.230294,0.245581,0.2295,0.240568,629820986.485994,0
2021-10-17 00:00:00,0.240569,0.241308,0.233761,0.235981,282899148.947072,0
2021-10-18 00:00:00,0.235986,0.272883,0.22504,0.255318,1607845334.519628,0
2021-10-19 00:00:00,0.255308,0.260334,0.240197,0.242545,697230671.56517,0
2021-10-20 00:00:00,0.242545,0.257,0.239976,0.252268,471223078.19922,0
2021-10-21 00:00:00,0.252276,0.261807,0.2401,0.245,664329534.487545,0
2021-10-22 00:00:00,0.245039,0.249053,0.235,0.239543,396990443.963396,0
2021-10-23 00:00:00,0.23953,0.252939,0.235245,0.246691,498810358.501823,0
2021-10-24 00:00:00,0.246692,0.270593,0.245,0.253503,961584181.113438,0
2021-10-25 00:00:00,0.25342,0.282765,0.249544,0.266185,1416833497.504047,0
2021-10-26 00:00:00,0.266185,0.274243,0.258,0.266532,777952432.673595,0
2021-10-27 00:00:00,0.266518,0.268476,0.216,0.243066,1689127254.340724,0
2021-10-28 00:00:00,0.243066,0.345,0.23217,0.318635,4901302575.526241,0
2021-10-29 00:00:00,0.318561,0.341466,0.275003,0.288162,2724458547.424466,0
2021-10-30 00:00:00,0.288227,0.298,0.266,0.27475,1108520415.646786,0
2021-10-31 00:00:00,0.274839,0.2769,0.251817,0.258761,879984076.062336,0
2021-11-01 00:00:00,0.258791,0.2865,0.256481,0.26993,1233403941.522185,0
2021-11-02 00:00:00,0.269927,0.281,0.266601,0.272674,631995731.504576,0
2021-11-03 00:00:00,0.27276,0.280303,0.262173,0.266309,556751179.198722,0
2021-11-04 00:00:00,0.266309,0.272502,0.253924,0.255544,429634215.660117,0
2021-11-05 00:00:00,0.25551,0.27077,0.254,0.260619,418742878.372858,0
2021-11-06 00:00:00,0.260634,0.267418,0.249688,0.25638,289870197.428408,0
2021-11-07 00:00:00,0.256416,0.26719,0.255755,0.265337,219410577.566751,0
2021-11-08 00:00:00,0.265354,0.29714,0.263585,0.280402,956287644.455265,0
2021-11-09 00:00:00,0.280402,0.29066,0.270798,0.274233,740053682.485113,0
2021-11-10 00:00:00,0.274238,0.27739,0.266017,0.271997,378991726.171899,0
2021-11-11 00:00:00,0.271997,0.273112,0.235222,0.265853,964926918.029847,0
2021-11-12 00:00:00,0.265853,0.268614,0.251858,0.253977,438098467.138312,0
2021-11-13 00:00:00,0.253989,0.261027,0.248601,0.259251,292659277.712017,0
2021-11-14 00:00:00,0.259223,0.271967,0.258458,0.261207,270427802.404443,0
2021-11-15 00:00:00,0.261248,0.265271,0.257,0.258246,247936444.1556,0
2021-11-16 00:00:00,0.258186,0.260197,0.223153,0.241243,698183269.467705,0
2021-11-17 00:00:00,0.241192,0.242734,0.230097,0.236619,457138634.68636,0
2021-11-18 00:00:00,0.236616,0.241751,0.221041,0.224346,498876614.311818,0
2021-11-19 00:00:00,0.224474,0.237129,0.215582,0.23593,683522415.213236,0
2021-11-20 00:00:00,0.235932,0.236737,0.225443,0.226183,247139658.483234,0
2021-11-21 00:00:00,0.226135,0.235425,0.22546,0.229785,208930797.586273,0
2021-11-22 00:00:00,0.229786,0.231664,0.219908,0.223263,309476417.440425,0
2021-11-23 00:00:00,0.223259,0.237579,0.213731,0.230564,700412885.004766,0
2021-11-24 00:00:00,0.230596,0.23211,0.2115,0.216951,500505644.440328,0
2021-11-25 00:00:00,0.216903,0.223553,0.214248,0.221678,396046091.893366,0
2021-11-26 00:00:00,0.22172,0.23,0.185,0.204053,1192828774.774374,0
2021-11-27 00:00:00,0.204111,0.209618,0.20095,0.207131,435739801.979566,0
2021-11-28 00:00:00,0.207142,0.209395,0.196617,0.199485,298432676.272057,0
2021-11-29 00:00:00,0.199485,0.225278,0.191349,0.215375,898498987.796053,0
2021-11-30 00:00:00,0.21536,0.227604,0.212066,0.216502,679039712.503495,0
2021-12-01 00:00:00,0.21644,0.2189,0.211281,0.215476,357116895.321132,0
2021-12-02 00:00:00,0.215477,0.223057,0.2013,0.210812,793710030.650794,0
2021-12-03 00:00:00,0.210857,0.213013,0.203693,0.205098,420377937.063796,0
2021-12-04 00:00:00,0.205017,0.2051,0.125535,0.175783,3458935693.035751,0
2021-12-05 00:00:00,0.175784,0.182775,0.1621,0.166297,1231464357.767939,0
2021-12-06 00:00:00,0.166278,0.177702,0.159405,0.172972,1450260736.228577,0
2021-12-07 00:00:00,0.172974,0.18445,0.170934,0.181275,1000745262.648973,0
2021-12-08 00:00:00,0.181298,0.182192,0.172276,0.179246,656715326.305293,0
2021-12-09 00:00:00,0.17922,0.182197,0.170602,0.173144,515801422.429331,0
2021-12-10 00:00:00,0.17316,0.182862,0.165519,0.167588,617320196.062116,0
2021-12-11 00:00:00,0.167588,0.170291,0.161236,0.168625,517347689.680091,0
2021-12-12 00:00:00,0.168597,0.169959,0.165602,0.16705,256912197.616013,0
2021-12-13 00:00:00,0.167047,0.173797,0.156,0.15807,573515031.744705,0
2021-12-14 00:00:00,0.158083,0.22,0.151377,0.188639,4086335104.335636,0
2021-12-15 00:00:00,0.18862,0.193277,0.170468,0.170949,2049066682.426398,0
2021-12-16 00:00:00,0.170927,0.186317,0.170375,0.179775,1160296595.053815,0
2021-12-17 00:00:00,0.179792,0.179948,0.161429,0.168325,672529200.159842,0
2021-12-18 00:00:00,0.168353,0.175853,0.165922,0.172395,494861880.877804,0
2021-12-19 00:00:00,0.172393,0.174713,0.170122,0.171495,255877455.10922,0
2021-12-20 00:00:00,0.1715,0.172389,0.161074,0.162477,486441560.122122,0
2021-12-21 00:00:00,0.162489,0.172496,0.161901,0.168811,478246428.825772,0
2021-12-22 00:00:00,0.168804,0.18,0.168575,0.176389,443951704.631016,0
2021-12-23 00:00:00,0.1764,0.181277,0.171237,0.177,546928532.227361,0
2021-12-24 00:00:00,0.176971,0.190751,0.175764,0.186963,712789810.961654,0
2021-12-25 00:00:00,0.186989,0.195795,0.184061,0.190631,671880370.914443,0
2021-12-26 00:00:00,0.190634,0.195582,0.185,0.188603,359692905.681989,0
2021-12-27 00:00:00,0.188604,0.192452,0.188281,0.191004,229137119.960823,0
2021-12-28 00:00:00,0.191019,0.1928,0.174363,0.178425,509175590.775302,0
2021-12-29 00:00:00,0.178418,0.178975,0.167332,0.172679,460322922.167704,0
2021-12-30 00:00:00,0.172689,0.175734,0.165036,0.172297,395688257.433039,0
2021-12-31 00:00:00,0.172326,0.175846,0.169805,0.173733,299742250.131073,0
2022-01-01 00:00:00,0.173733,0.173854,0.166153,0.172116,273562195.023892,0
2022-01-02 00:00:00,0.172104,0.175198,0.170554,0.174696,142966149.339574,0
2022-01-03 00:00:00,0.174696,0.176364,0.170033,0.170391,210548014.350848,0
2022-01-04 00:00:00,0.170393,0.172554,0.167367,0.170995,266543816.388636,0
2022-01-05 00:00:00,0.170997,0.171955,0.166576,0.169947,277492595.384521,0
2022-01-06 00:00:00,0.169958,0.170613,0.147039,0.157808,1184734465.806748,0
2022-01-07 00:00:00,0.157821,0.162098,0.14909,0.152313,864391522.592881,0
2022-01-08 00:00:00,0.152267,0.157879,0.150736,0.153155,341132841.026027,0
2022-01-09 00:00:00,0.153152,0.154741,0.145225,0.149674,449289705.816858,0
2022-01-10 00:00:00,0.149683,0.153795,0.136593,0.142378,503057516.938666,0
2022-01-11 00:00:00,0.142364,0.166999,0.140357,0.150336,1366305191.515638,0
2022-01-12 00:00:00,0.15035,0.162897,0.149272,0.160763,701629935.745537,0
2022-01-13 00:00:00,0.160747,0.176199,0.158222,0.165499,1235965712.023346,0
2022-01-14 00:00:00,0.1655,0.2152,0.161431,0.194155,4214058318.042882,0
2022-01-15 00:00:00,0.194148,0.194879,0.180147,0.189933,1682334004.403108,0
2022-01-16 00:00:00,0.189934,0.190221,0.175235,0.178365,710559659.267203,0
2022-01-17 00:00:00,0.178369,0.179315,0.166537,0.167138,619118189.378643,0
2022-01-18 00:00:00,0.167125,0.174975,0.1616,0.163109,893843151.941038,0
2022-01-19 00:00:00,0.163084,0.169535,0.158978,0.164161,710850736.272938,0
2022-01-20 00:00:00,0.164155,0.169315,0.161167,0.167595,399171916.928584,0
2022-01-21 00:00:00,0.167634,0.168038,0.146929,0.153024,1128980089.910502,0
2022-01-22 00:00:00,0.153051,0.15358,0.12,0.126704,2404962751.278325,0
2022-01-23 00:00:00,0.126723,0.144666,0.12513,0.136324,1376537358.239326,0
2022-01-24 00:00:00,0.136322,0.143833,0.125688,0.131919,1487143525.377281,0
2022-01-25 00:00:00,0.131921,0.15049,0.127548,0.139561,1304483258.379632,0
2022-01-26 00:00:00,0.139577,0.152613,0.1393,0.14966,979047702.768106,0
2022-01-27 00:00:00,0.149626,0.153473,0.138351,0.143164,1081863005.763766,0
2022-01-28 00:00:00,0.14321,0.143448,0.136198,0.14005,586479293.720532,0
2022-01-29 00:00:00,0.140039,0.143949,0.138654,0.142169,327831675.891044,0
2022-01-30 00:00:00,0.14214,0.144291,0.139137,0.141303,279760158.795415,0
2022-01-31 00:00:00,0.141307,0.141665,0.136343,0.14015,338156317.78816,0
2022-02-01 00:00:00,0.140176,0.144363,0.13979,0.142513,352349939.084019,0
2022-02-02 00:00:00,0.142498,0.146591,0.13959,0.139847,347675486.859555,0
2022-02-03 00:00:00,0.139797,0.140866,0.134656,0.1374,407299875.00271,0
2022-02-04 00:00:00,0.137347,0.143067,0.135125,0.141782,389824348.12566,0
2022-02-05 00:00:00,0.141782,0.150695,0.141685,0.14892,477206366.98079,0
2022-02-06 00:00:00,0.14891,0.14926,0.14454,0.146289,297634918.218449,0
2022-02-07 00:00:00,0.14629,0.16168,0.145693,0.160799,997538165.556269,0
2022-02-08 00:00:00,0.1608,0.17308,0.153,0.155123,1114920839.109459,0
2022-02-09 00:00:00,0.155138,0.162445,0.153132,0.159518,422742921.758966,0
2022-02-10 00:00:00,0.1595,0.160987,0.149887,0.15591,602706582.048581,0
2022-02-11 00:00:00,0.15591,0.1599,0.148753,0.152698,425836041.724224,0
2022-02-12 00:00:00,0.152664,0.153153,0.140404,0.14326,506107559.043714,0
2022-02-13 00:00:00,0.14324,0.158,0.141589,0.1538,685796714.501573,0
2022-02-14 00:00:00,0.153803,0.15658,0.142724,0.146062,796107744.120575,0
2022-02-15 00:00:00,0.146087,0.151358,0.143089,0.14928,409076360.793152,0
2022-02-16 00:00:00,0.149282,0.15242,0.146228,0.147178,262299738.496339,0
2022-02-17 00:00:00,0.147161,0.150353,0.142994,0.144147,306879511.576984,0
2022-02-18 00:00:00,0.144141,0.144923,0.13671,0.137938,495484522.534441,0
2022-02-19 00:00:00,0.137869,0.14652,0.136,0.14136,427401674.517922,0
2022-02-20 00:00:00,0.141357,0.1429,0.135,0.137138,327325376.364636,0
2022-02-21 00:00:00,0.137086,0.141929,0.133732,0.13767,475294744.019787,0
2022-02-22 00:00:00,0.137623,0.138485,0.123755,0.130002,818649789.794704,0
2022-02-23 00:00:00,0.129956,0.135573,0.128267,0.13231,403393095.994108,0
2022-02-24 00:00:00,0.132301,0.133888,0.106375,0.117708,1792509788.600988,0
2022-02-25 00:00:00,0.11777,0.12775,0.116496,0.126062,1130691772.452726,0
2022-02-26 00:00:00,0.126095,0.130692,0.123059,0.127013,526863768.527842,0
2022-02-27 00:00:00,0.127047,0.129033,0.12367,0.127339,443820921.112557,0
2022-02-28 00:00:00,0.12734,0.129693,0.121126,0.128936,599833614.843869,0
2022-03-01 00:00:00,0.128945,0.138917,0.126746,0.133612,759340200.563388,0
2022-03-02 00:00:00,0.133596,0.137238,0.1306,0.133031,662511440.93326,0
2022-03-03 00:00:00,0.133068,0.134299,0.128444,0.128867,396394914.631871,0
2022-03-04 00:00:00,0.1289,0.130173,0.124861,0.125765,513662997.262593,0
2022-03-05 00:00:00,0.125778,0.127236,0.120011,0.123591,374230897.286039,0
2022-03-06 00:00:00,0.123592,0.125655,0.121432,0.123057,263807945.184018,0
2022-03-07 00:00:00,0.123058,0.124,0.118146,0.121285,410748654.73837,0
2022-03-08 00:00:00,0.121285,0.121926,0.11316,0.11674,554286191.679094,0
2022-03-09 00:00:00,0.116764,0.124525,0.115285,0.123376,471175721.054648,0
2022-03-10 00:00:00,0.123379,0.123562,0.114537,0.11704,450487263.848896,0
2022-03-11 00:00:00,0.117017,0.1186,0.114424,0.115855,355754868.941563,0
2022-03-12 00:00:00,0.115886,0.117309,0.113732,0.116102,217661169.841502,0
2022-03-13 00:00:00,0.116093,0.116647,0.110661,0.114734,224925544.709017,0
2022-03-14 00:00:00,0.114741,0.122,0.109864,0.113299,760818056.765662,0
2022-03-15 00:00:00,0.113265,0.114541,0.11005,0.111998,353419996.022656,0
2022-03-16 00:00:00,0.111997,0.116133,0.111675,0.114632,403201234.80417,0
2022-03-17 00:00:00,0.114654,0.119388,0.112354,0.116942,393919784.795226,0
2022-03-18 00:00:00,0.116973,0.117394,0.114231,0.116107,211378516.981851,0
2022-03-19 00:00:00,0.11612,0.12503,0.116004,0.124222,343714973.190202,0
2022-03-20 00:00:00,0.124222,0.12438,0.118561,0.1189,266882067.595549,0
2022-03-21 00:00:00,0.1189,0.12168,0.117446,0.11958,265829475.614417,0
2022-03-22 00:00:00,0.119598,0.125734,0.11816,0.123259,342793824.840631,0
2022-03-23 00:00:00,0.123275,0.126,0.121041,0.125199,252628879.030711,0
2022-03-24 00:00:00,0.125199,0.1413,0.124478,0.136562,1589849769.794013,0
2022-03-25 00:00:00,0.136555,0.138677,0.131586,0.132294,584503115.587022,0
2022-03-26 00:00:00,0.13228,0.134513,0.127234,0.13264,392293821.682843,0
2022-03-27 00:00:00,0.132639,0.143268,0.13194,0.13916,720070767.8261,0
2022-03-28 00:00:00,0.13916,0.153704,0.13858,0.149418,1164662362.34919,0
2022-03-29 00:00:00,0.149401,0.152115,0.14056,0.143371,859453870.739288,0
2022-03-30 00:00:00,0.143349,0.1461,0.1378,0.142482,850496445.485775,0
2022-03-31 00:00:00,0.142463,0.148,0.13853,0.1411,911048016.746628,0
2022-04-01 00:00:00,0.141099,0.14126,0.132042,0.139858,963467649.219198,0
